Code,ISIN,Market,Industry,BalaceSheetDate,TradingUnit
4186,JP3571800006,First Section,Chemicals,"December,31",100
4187,JP3187000009,First Section,Chemicals,"November,30",100
4188,JP3897700005,First Section,Chemicals,"March,31",100
4189,JP3277040006,First Section,Chemicals,"December,31",100
4202,JP3485800001,First Section,Chemicals,"March,31",100
4203,JP3409400003,First Section,Chemicals,"March,31",100
4204,JP3419400001,First Section,Chemicals,"March,31",100
4205,JP3725400000,First Section,Chemicals,"March,31",100
4206,JP3100800006,First Section,Chemicals,"March,31",100
4208,JP3158800007,First Section,Chemicals,"March,31",100
4212,JP3420200002,First Section,Chemicals,"March,31",100
4215,JP3462200001,First Section,Chemicals,"March,31",100
4216,JP3117200000,First Section,Chemicals,"March,31",100
4218,JP3662400005,First Section,Chemicals,"March,31",100
4220,JP3973000007,First Section,Chemicals,"March,31",100
4221,JP3178400002,First Section,Chemicals,"December,31",100
4222,JP3299000004,Second Section,Chemicals,"March,31",100
4224,JP3985200009,Second Section,Chemicals,"March,31",100
4228,JP3419800002,First Section,Chemicals,"March,31",100
4229,JP3274800006,First Section,Chemicals,"March,31",100
4231,JP3440800005,First Section,Chemicals,"March,31",100
4238,JP3910570005,First Section,Chemicals,"January,31",100
4245,JP3480590003,First Section,Chemicals,"December,31",100
4246,JP3481300006,First Section,Chemicals,"March,31",100
4248,JP3463300008,First Section,Chemicals,"December,31",100
4249,JP3927450001,First Section,Chemicals,"March,31",100
4251,JP3281610000,First Section,Chemicals,"December,31",100
4272,JP3694400007,First Section,Chemicals,"March,31",100
4275,JP3205320009,First Section,Chemicals,"March,31",100
4361,JP3222600003,Second Section,Chemicals,"November,30",100
4362,JP3720000003,First Section,Chemicals,"March,31",100
4364,JP3869900005,Second Section,Chemicals,"March,31",100
4366,JP3486500006,Second Section,Chemicals,"March,31",100
4367,JP3286100007,Second Section,Chemicals,"March,31",100
4368,JP3822600007,First Section,Chemicals,"March,31",100
4369,JP3636000006,First Section,Chemicals,"January,31",100
4401,JP3114800000,First Section,Chemicals,"March,31",100
4403,JP3753400005,First Section,Chemicals,"March,31",100
4406,JP3382600009,First Section,Chemicals,"March,31",100
4409,JP3599800004,Second Section,Chemicals,"March,31",100
4410,JP3772600007,First Section,Chemicals,"March,31",100
4452,JP3205800000,First Section,Chemicals,"December,31",100
4461,JP3475000000,First Section,Chemicals,"March,31",100
4462,JP3136900002,First Section,Chemicals,"March,31",100
4463,JP3666700004,First Section,Chemicals,"December,31",100
4464,JP3436030005,Second Section,Chemicals,"March,31",100
4465,JP3657250001,First Section,Chemicals,"May,31",100
4471,JP3337600005,First Section,Chemicals,"March,31",100
4531,JP3946400003,First Section,Chemicals,"March,31",100
4611,JP3495400008,First Section,Chemicals,"March,31",100
4612,JP3749400002,First Section,Chemicals,"December,31",100
4613,JP3229400001,First Section,Chemicals,"March,31",100
4615,JP3378600005,First Section,Chemicals,"March,31",100
4616,JP3221800000,Second Section,Chemicals,"November,30",100
4617,JP3522600000,First Section,Chemicals,"March,31",100
4619,JP3739000002,First Section,Chemicals,"March,31",100
4620,JP3811200009,First Section,Chemicals,"March,31",100
4621,JP3984400006,Second Section,Chemicals,"March,31",100
4623,JP3116400007,Second Section,Chemicals,"March,31",100
4624,JP3133200000,Second Section,Chemicals,"March,31",100
4626,JP3449100001,First Section,Chemicals,"March,31",100
4631,JP3493400000,First Section,Chemicals,"December,31",100
4633,JP3314800008,First Section,Chemicals,"December,31",100
4634,JP3606600009,First Section,Chemicals,"December,31",100
4635,JP3571000003,Second Section,Chemicals,"March,31",100
4636,JP3538570007,First Section,Chemicals,"March,31",100
4901,JP3814000000,First Section,Chemicals,"March,31",100
4911,JP3351600006,First Section,Chemicals,"December,31",100
4912,JP3965400009,First Section,Chemicals,"December,31",100
4914,JP3454400007,First Section,Chemicals,"March,31",100
4917,JP3879400004,First Section,Chemicals,"March,31",100
4919,JP3910650005,First Section,Chemicals,"December,31",100
4921,JP3802670004,First Section,Chemicals,"March,31",100
4922,JP3283650004,First Section,Chemicals,"March,31",100
4923,JP3298900006,First Section,Chemicals,"March,31",100
4926,JP3347130001,First Section,Chemicals,"March,31",100
4927,JP3855900001,First Section,Chemicals,"December,31",100
4928,JP3760450001,First Section,Chemicals,"September,30",100
4929,JP3119620007,First Section,Chemicals,"March,20",100
4931,JP3381200009,First Section,Chemicals,"September,30",100
4951,JP3162800001,First Section,Chemicals,"March,31",100
4952,JP3163200003,Second Section,Chemicals,"March,31",100
4955,JP3108200001,First Section,Chemicals,"December,31",100
4956,JP3300800004,First Section,Chemicals,"March,31",100
4957,JP3932900008,Second Section,Chemicals,"March,31",100
4958,JP3768500005,First Section,Chemicals,"September,30",100
4960,JP3281650006,Second Section,Chemicals,"March,31",100
4962,JP3307900005,Second Section,Chemicals,"March,31",100
4963,JP3746900004,First Section,Chemicals,"December,31",100
4966,JP3155350006,Second Section,Chemicals,"March,31",100
4967,JP3301100008,First Section,Chemicals,"December,31",100
4968,JP3125000004,First Section,Chemicals,"March,31",100
4971,JP3920890005,First Section,Chemicals,"December,31",100
4973,JP3706600008,First Section,Chemicals,"March,31",100
4974,JP3460200003,First Section,Chemicals,"March,31",100
4975,JP3166200000,First Section,Chemicals,"March,31",100
4977,JP3679870000,First Section,Chemicals,"March,31",100
4979,JP3174220008,First Section,Chemicals,"December,31",100
4980,JP3548770001,First Section,Chemicals,"March,31",100
4985,JP3100190002,First Section,Chemicals,"December,31",100
4987,JP3546000005,Second Section,Chemicals,"March,31",100
4990,JP3364800007,Second Section,Chemicals,"March,31",100
4992,JP3851000004,First Section,Chemicals,"November,30",100
4994,JP3444900009,First Section,Chemicals,"March,31",100
4996,JP3267600009,First Section,Chemicals,"October,31",100
4997,JP3741800001,First Section,Chemicals,"March,31",100
4998,JP3826000006,Second Section,Chemicals,"March,31",100
4999,JP3423400005,Second Section,Chemicals,"March,31",100
5142,JP3108000005,First Section,Chemicals,"March,31",100
5208,JP3126000003,First Section,Chemicals,"March,31",100
6776,JP3547600001,Second Section,Chemicals,"March,31",100
6988,JP3684000007,First Section,Chemicals,"March,31",100
7871,JP3806720003,Second Section,Chemicals,"March,31",100
7874,JP3410800001,First Section,Chemicals,"March,31",100
7888,JP3330900006,First Section,Chemicals,"May,31",100
7908,JP3242600009,First Section,Chemicals,"March,31",100
7917,JP3821000001,First Section,Chemicals,"March,31",100
7925,JP3860250004,First Section,Chemicals,"March,31",100
7931,JP3910600000,First Section,Chemicals,"March,20",100
7940,JP3687800007,First Section,Chemicals,"March,31",100
7942,JP3386000008,First Section,Chemicals,"March,31",100
7947,JP3167000003,First Section,Chemicals,"March,31",100
7958,JP3547800007,First Section,Chemicals,"March,31",100
7970,JP3371600002,First Section,Chemicals,"March,31",100
7971,JP3620600001,First Section,Chemicals,"March,31",100
7988,JP3756200006,First Section,Chemicals,"March,31",100
7995,JP3744200001,First Section,Chemicals,"March,31",100
8113,JP3951600000,First Section,Chemicals,"December,31",100
9385,JP3360100006,First Section,Chemicals,"March,31",100
9845,JP3780000000,Second Section,Chemicals,"March,31",100
1352,JP3839400003,First Section,Wholesale Trade,"March,31",100
2668,JP3506100001,Second Section,Wholesale Trade,The end of February,100
2676,JP3457710006,First Section,Wholesale Trade,"March,31",100
2689,JP3226700007,First Section,Wholesale Trade,"June,30",100
2692,JP3143700007,First Section,Wholesale Trade,"March,31",100
2715,JP3457690000,First Section,Wholesale Trade,"March,31",100
2729,JP3390250003,First Section,Wholesale Trade,"March,31",100
2733,JP3125100002,First Section,Wholesale Trade,"March,31",100
2737,JP3553900006,First Section,Wholesale Trade,"March,31",100
2760,JP3571600000,First Section,Wholesale Trade,"March,31",100
2767,JP3802680003,First Section,Wholesale Trade,"March,31",100
2768,JP3663900003,First Section,Wholesale Trade,"March,31",100
2784,JP3126340003,First Section,Wholesale Trade,"March,31",100
2788,JP3121170009,Second Section,Wholesale Trade,"December,31",100
2874,JP3957000007,First Section,Wholesale Trade,"September,30",100
3004,JP3370400008,First Section,Wholesale Trade,"March,31",100
3023,JP3967450002,First Section,Wholesale Trade,"March,31",100
3036,JP3126210008,First Section,Wholesale Trade,"March,31",100
3038,JP3291200008,First Section,Wholesale Trade,"October,31",100
3041,JP3800470001,Second Section,Wholesale Trade,"June,30",100
3045,JP3223200001,Second Section,Wholesale Trade,"August,31",100
3054,JP3765220003,First Section,Wholesale Trade,"December,31",100
3076,JP3105090009,First Section,Wholesale Trade,"June,30",100
3079,JP3548710007,First Section,Wholesale Trade,"March,31",100
3107,JP3505400006,First Section,Wholesale Trade,"March,31",100
3132,JP3862960006,First Section,Wholesale Trade,"March,31",100
3139,JP3967250006,First Section,Wholesale Trade,"November,30",100
3143,JP3170150001,Second Section,Wholesale Trade,"March,31",100
3150,JP3952860009,First Section,Wholesale Trade,"March,31",100
3151,JP3778280002,First Section,Wholesale Trade,"March,31",100
3153,JP3931700003,First Section,Wholesale Trade,"March,31",100
3154,JP3254190006,First Section,Wholesale Trade,"June,30",100
3156,JP3944360001,First Section,Wholesale Trade,"March,31",100
3157,JP3390360000,First Section,Wholesale Trade,"March,31",100
3160,JP3190430003,First Section,Wholesale Trade,"May,31",100
3161,JP3120070002,Second Section,Wholesale Trade,"April,30",100
3166,JP3196630002,First Section,Wholesale Trade,"March,31",100
3167,JP3552260006,First Section,Wholesale Trade,"March,31",100
3168,JP3272780002,First Section,Wholesale Trade,"August,31",100
3173,JP3181400007,First Section,Wholesale Trade,"March,31",100
3176,JP3342500000,First Section,Wholesale Trade,"September,30",100
3180,JP3800480000,First Section,Wholesale Trade,"April,30",100
3183,JP3154390003,First Section,Wholesale Trade,"March,31",100
3306,JP3723400002,Second Section,Wholesale Trade,"March,31",100
3320,JP3272700000,Second Section,Wholesale Trade,"January,31",100
3321,JP3886200009,First Section,Wholesale Trade,"May,31",100
3355,JP3270810009,Second Section,Wholesale Trade,"December,31",100
3360,JP3274150006,First Section,Wholesale Trade,"March,31",100
3377,JP3101150005,Second Section,Wholesale Trade,"November,30",100
3388,JP3917600003,First Section,Wholesale Trade,"March,31",100
3392,JP3549350001,First Section,Wholesale Trade,"March,31",100
3393,JP3399270002,First Section,Wholesale Trade,"March,31",100
3543,JP3305580007,First Section,Wholesale Trade,The end of February,100
3559,JP3801640008,First Section,Wholesale Trade,"March,31",100
3565,JP3120110006,First Section,Wholesale Trade,"January,31",100
5009,JP3812800005,First Section,Wholesale Trade,"March,31",100
6973,JP3247200003,First Section,Wholesale Trade,"March,31",100
7414,JP3196700003,First Section,Wholesale Trade,"March,31",100
7417,JP3653700009,First Section,Wholesale Trade,"March,31",100
7420,JP3322300009,First Section,Wholesale Trade,"May,31",100
7427,JP3161170000,First Section,Wholesale Trade,The end of February,100
7433,JP3766400000,First Section,Wholesale Trade,"March,31",100
7438,JP3306050000,First Section,Wholesale Trade,"March,31",100
7442,JP3646600001,First Section,Wholesale Trade,"March,31",100
7444,JP3772800003,Second Section,Wholesale Trade,"March,31",100
7447,JP3647000003,First Section,Wholesale Trade,"August,31",100
7451,JP3976000004,First Section,Wholesale Trade,"March,31",100
7456,JP3868500004,First Section,Wholesale Trade,"March,31",100
7458,JP3475200006,First Section,Wholesale Trade,"March,31",100
7459,JP3268950007,First Section,Wholesale Trade,"March,31",100
7460,JP3930600006,Second Section,Wholesale Trade,"March,31",100
7466,JP3163800000,First Section,Wholesale Trade,"March,31",100
7467,JP3765600006,First Section,Wholesale Trade,"March,31",100
7476,JP3131300000,First Section,Wholesale Trade,"March,31",100
7480,JP3398400006,First Section,Wholesale Trade,"March,31",100
7481,JP3174150007,First Section,Wholesale Trade,"March,31",100
7482,JP3359500000,First Section,Wholesale Trade,"March,31",100
7483,JP3638000004,First Section,Wholesale Trade,"March,31",100
7487,JP3196650000,First Section,Wholesale Trade,"May,31",100
7490,JP3675400000,Second Section,Wholesale Trade,"March,31",100
7504,JP3288900008,First Section,Wholesale Trade,"March,31",100
7505,JP3823400001,Second Section,Wholesale Trade,"September,30",100
7510,JP3463100002,First Section,Wholesale Trade,"March,31",100
7525,JP3974500005,First Section,Wholesale Trade,"March,31",100
7537,JP3877500003,First Section,Wholesale Trade,"March,31",100
7538,JP3485200004,Second Section,Wholesale Trade,"March,31",100
7552,JP3770300006,First Section,Wholesale Trade,"March,31",100
7565,JP3879320004,Second Section,Wholesale Trade,"March,31",100
7570,JP3768000006,First Section,Wholesale Trade,"March,31",100
7575,JP3754500001,First Section,Wholesale Trade,"March,31",100
7587,JP3782600005,Second Section,Wholesale Trade,"December,31",100
7590,JP3456500002,First Section,Wholesale Trade,"January,20",100
7594,JP3873000008,First Section,Wholesale Trade,"November,30",100
7599,JP3235700006,First Section,Wholesale Trade,The end of February,100
7602,JP3388550000,Second Section,Wholesale Trade,"March,31",100
7607,JP3384710004,First Section,Wholesale Trade,"August,31",100
7608,JP3162670008,First Section,Wholesale Trade,The end of February,100
7609,JP3487600003,First Section,Wholesale Trade,"December,31",100
7613,JP3346700002,First Section,Wholesale Trade,"December,31",100
7619,JP3468820000,First Section,Wholesale Trade,"March,31",100
7628,JP3173100003,First Section,Wholesale Trade,"March,31",100
7637,JP3766500007,First Section,Wholesale Trade,"March,31",100
7670,JP3170180008,Second Section,Wholesale Trade,"March,31",100
7673,JP3482700006,First Section,Wholesale Trade,"May,31",100
7677,JP3931650000,Second Section,Wholesale Trade,"March,31",100
7681,JP3979320003,Second Section,Wholesale Trade,"September,30",100
7686,JP3206700001,Second Section,Wholesale Trade,"March,31",100
8001,JP3143600009,First Section,Wholesale Trade,"March,31",100
8002,JP3877600001,First Section,Wholesale Trade,"March,31",100
8006,JP3946000001,Second Section,Wholesale Trade,"March,31",100
8007,JP3455600001,First Section,Wholesale Trade,"March,31",100
8012,JP3647800006,First Section,Wholesale Trade,"March,31",100
8014,JP3528200003,First Section,Wholesale Trade,"March,31",100
8015,JP3635000007,First Section,Wholesale Trade,"March,31",100
8018,JP3328000009,First Section,Wholesale Trade,"March,31",100
8020,JP3217100001,First Section,Wholesale Trade,"March,31",100
8023,JP3483000000,Second Section,Wholesale Trade,"March,31",100
8025,JP3531400004,First Section,Wholesale Trade,"March,31",100
8030,JP3514600000,Second Section,Wholesale Trade,"March,31",100
8031,JP3893600001,First Section,Wholesale Trade,"March,31",100
8032,JP3694000005,First Section,Wholesale Trade,"March,31",100
8037,JP3219400003,First Section,Wholesale Trade,"March,31",100
8038,JP3596600001,First Section,Wholesale Trade,"March,31",100
8039,JP3532600008,Second Section,Wholesale Trade,"March,31",100
8041,JP3180000006,First Section,Wholesale Trade,"March,31",100
8043,JP3399100001,First Section,Wholesale Trade,"March,31",100
8046,JP3877200000,Second Section,Wholesale Trade,"March,31",100
8051,JP3936800006,First Section,Wholesale Trade,"March,31",100
8052,JP3534600006,First Section,Wholesale Trade,"March,31",100
8053,JP3404600003,First Section,Wholesale Trade,"March,31",100
8057,JP3157200001,First Section,Wholesale Trade,"July,20",100
8058,JP3898400001,First Section,Wholesale Trade,"March,31",100
8059,JP3475800003,First Section,Wholesale Trade,"March,31",100
8060,JP3243600008,First Section,Wholesale Trade,"December,31",100
8061,JP3414200000,First Section,Wholesale Trade,"March,31",100
8065,JP3322000005,First Section,Wholesale Trade,"March,31",100
8066,JP3886800006,Second Section,Wholesale Trade,"March,31",100
8068,JP3976600001,First Section,Wholesale Trade,"January,31",100
8070,JP3576600005,First Section,Wholesale Trade,"March,31",100
8074,JP3945200008,First Section,Wholesale Trade,"March,31",100
8075,JP3374000002,First Section,Wholesale Trade,"March,31",100
8077,JP3301000000,First Section,Wholesale Trade,"October,31",100
8078,JP3777800008,First Section,Wholesale Trade,"March,31",100
8079,JP3361200003,First Section,Wholesale Trade,"October,31",100
8081,JP3215000005,First Section,Wholesale Trade,"March,31",100
8084,JP3976200000,First Section,Wholesale Trade,"March,31",100
8085,JP3651800009,Second Section,Wholesale Trade,"March,31",100
8087,JP3828000004,First Section,Wholesale Trade,"March,31",100
8088,JP3151600008,First Section,Wholesale Trade,"March,31",100
8089,JP3641300003,First Section,Wholesale Trade,"March,31",100
8090,JP3362400008,First Section,Wholesale Trade,"December,31",100
8091,JP3664400003,First Section,Wholesale Trade,"March,31",100
8093,JP3257000004,First Section,Wholesale Trade,"March,31",100
8095,JP3150000002,First Section,Wholesale Trade,"November,30",100
8097,JP3323600001,First Section,Wholesale Trade,"March,31",100
8098,JP3146000009,First Section,Wholesale Trade,"March,31",100
8101,JP3276000001,First Section,Wholesale Trade,"March,31",100
8103,JP3920600008,First Section,Wholesale Trade,"March,31",100
8104,JP3273200000,First Section,Wholesale Trade,"March,31",100
8105,JP3875200002,Second Section,Wholesale Trade,"March,31",100
8108,JP3934400007,First Section,Wholesale Trade,"March,31",100
8115,JP3912400003,Second Section,Wholesale Trade,"March,31",100
8117,JP3515400004,Second Section,Wholesale Trade,"March,31",100
8125,JP3992000004,First Section,Wholesale Trade,The end of February,100
8129,JP3602600003,First Section,Wholesale Trade,"March,31",100
8130,JP3330000005,First Section,Wholesale Trade,"March,31",100
8131,JP3894400005,First Section,Wholesale Trade,"March,31",100
8132,JP3354000006,First Section,Wholesale Trade,"March,31",100
8133,JP3144000001,First Section,Wholesale Trade,"March,31",100
8135,JP3427000009,Second Section,Wholesale Trade,"March,31",100
8136,JP3343200006,First Section,Wholesale Trade,"March,31",100
8137,JP3345400000,First Section,Wholesale Trade,"March,31",100
8138,JP3327200006,Second Section,Wholesale Trade,"March,31",100
8139,JP3648600009,Second Section,Wholesale Trade,"March,31",100
8140,JP3975400007,First Section,Wholesale Trade,"March,31",100
8141,JP3374200008,First Section,Wholesale Trade,"March,31",100
8142,JP3553200001,First Section,Wholesale Trade,"January,31",100
8144,JP3550400000,Second Section,Wholesale Trade,"March,31",100
8150,JP3333200008,First Section,Wholesale Trade,"March,31",100
8151,JP3616600007,First Section,Wholesale Trade,"September,30",100
8152,JP3436200004,Second Section,Wholesale Trade,"March,31",100
8153,JP3922400001,First Section,Wholesale Trade,"March,31",100
8154,JP3206200002,First Section,Wholesale Trade,"March,31",100
8158,JP3431400005,First Section,Wholesale Trade,"March,31",100
8159,JP3466600008,First Section,Wholesale Trade,"March,31",100
8226,JP3970400002,Second Section,Wholesale Trade,"March,31",100
8249,JP3619200003,Second Section,Wholesale Trade,"March,31",100
8275,JP3802750004,First Section,Wholesale Trade,"March,31",100
8283,JP3782200004,First Section,Wholesale Trade,"March,31",100
8285,JP3886600000,First Section,Wholesale Trade,"March,31",100
8835,JP3448800007,First Section,Wholesale Trade,"March,31",100
9260,JP3659350007,First Section,Wholesale Trade,"December,31",100
9265,JP3936200009,First Section,Wholesale Trade,"May,31",100
9268,JP3197720000,Second Section,Wholesale Trade,"March,31",100
9273,JP3283420002,First Section,Wholesale Trade,"June,30",100
9274,JP3293350009,First Section,Wholesale Trade,"March,31",100
9305,JP3937600009,First Section,Wholesale Trade,"March,31",100
9763,JP3878000003,First Section,Wholesale Trade,"March,31",100
9810,JP3681000000,First Section,Wholesale Trade,"March,31",100
9818,JP3499200008,Second Section,Wholesale Trade,"March,31",100
9824,JP3424400004,First Section,Wholesale Trade,"October,31",100
9830,JP3635500006,First Section,Wholesale Trade,"December,31",100
9832,JP3172500005,First Section,Wholesale Trade,"March,31",100
9837,JP3926200001,First Section,Wholesale Trade,"November,30",100
9857,JP3161100007,Second Section,Wholesale Trade,"March,31",100
9869,JP3213300001,First Section,Wholesale Trade,"September,30",100
9872,JP3237400001,First Section,Wholesale Trade,"November,20",100
9880,JP3147800001,First Section,Wholesale Trade,"March,31",100
9882,JP3131350005,First Section,Wholesale Trade,"March,31",100
9885,JP3359800004,Second Section,Wholesale Trade,"March,31",100
9896,JP3389570007,First Section,Wholesale Trade,"March,31",100
9902,JP3661950000,First Section,Wholesale Trade,"March,31",100
9929,JP3834300000,Second Section,Wholesale Trade,"March,31",100
9930,JP3237600006,First Section,Wholesale Trade,"March,31",100
9932,JP3397050000,First Section,Wholesale Trade,"March,31",100
9934,JP3146200005,First Section,Wholesale Trade,"March,31",100
9960,JP3595300009,First Section,Wholesale Trade,"March,31",100
9962,JP3885400006,First Section,Wholesale Trade,"March,31",100
9967,JP3313000006,Second Section,Wholesale Trade,"March,31",100
9972,JP3126150006,First Section,Wholesale Trade,"November,30",100
9982,JP3462100003,First Section,Wholesale Trade,The end of February,100
9986,JP3345700003,First Section,Wholesale Trade,"March,31",100
9987,JP3398000004,First Section,Wholesale Trade,"March,31",100
9991,JP3225500002,First Section,Wholesale Trade,"March,31",100
9995,JP3130600004,First Section,Wholesale Trade,"March,31",100
3001,JP3211400001,First Section,Textiles & Apparels,"December,31",100
3002,JP3275200008,First Section,Textiles & Apparels,"March,31",100
3101,JP3619800000,First Section,Textiles & Apparels,"March,31",100
3103,JP3951200009,First Section,Textiles & Apparels,"March,31",100
3104,JP3820800005,First Section,Textiles & Apparels,"March,31",100
3106,JP3268800004,First Section,Textiles & Apparels,"March,31",100
3109,JP3348400007,First Section,Textiles & Apparels,"March,31",100
3111,JP3174000004,Second Section,Textiles & Apparels,"March,31",100
3123,JP3312000007,Second Section,Textiles & Apparels,"March,31",100
3125,JP3379400009,Second Section,Textiles & Apparels,"March,25",100
3201,JP3700800000,First Section,Textiles & Apparels,"November,30",100
3202,JP3487400008,First Section,Textiles & Apparels,"March,31",100
3204,JP3552170007,First Section,Textiles & Apparels,"December,31",100
3205,JP3488600002,First Section,Textiles & Apparels,"March,31",100
3302,JP3540800004,First Section,Textiles & Apparels,"December,31",100
3401,JP3544000007,First Section,Textiles & Apparels,"March,31",100
3402,JP3621000003,First Section,Textiles & Apparels,"March,31",100
3408,JP3312600004,First Section,Textiles & Apparels,"March,31",100
3409,JP3239600004,Second Section,Textiles & Apparels,"March,31",100
3501,JP3410200004,First Section,Textiles & Apparels,"May,31",100
3512,JP3749000000,First Section,Textiles & Apparels,"March,31",100
3513,JP3141200000,First Section,Textiles & Apparels,"March,31",100
3524,JP3683600005,First Section,Textiles & Apparels,"April,30",100
3529,JP3120200005,First Section,Textiles & Apparels,"March,31",100
3551,JP3493000008,First Section,Textiles & Apparels,"March,31",100
3569,JP3413800008,First Section,Textiles & Apparels,"March,31",100
3571,JP3434600007,First Section,Textiles & Apparels,"March,31",100
3577,JP3564600009,First Section,Textiles & Apparels,"March,31",100
3578,JP3431800006,Second Section,Textiles & Apparels,"March,31",100
3580,JP3304600004,First Section,Textiles & Apparels,"March,31",100
3583,JP3173600002,Second Section,Textiles & Apparels,"March,31",100
3591,JP3992400006,First Section,Textiles & Apparels,"March,31",100
3593,JP3840800001,First Section,Textiles & Apparels,"March,31",100
3597,JP3386400000,Second Section,Textiles & Apparels,"June,30",100
3598,JP3935000004,Second Section,Textiles & Apparels,"March,31",100
3600,JP3818650008,Second Section,Textiles & Apparels,"March,31",100
3604,JP3227100009,Second Section,Textiles & Apparels,"March,31",100
3607,JP3267800005,First Section,Textiles & Apparels,"August,31",100
3608,JP3538690003,First Section,Textiles & Apparels,The end of February,100
3611,JP3863900001,First Section,Textiles & Apparels,"March,31",100
3612,JP3990210001,First Section,Textiles & Apparels,"March,31",100
8011,JP3339400008,First Section,Textiles & Apparels,The end of February,100
8013,JP3640800003,First Section,Textiles & Apparels,"January,31",100
8016,JP3203500008,First Section,Textiles & Apparels,The end of February,100
8029,JP3981000007,First Section,Textiles & Apparels,"December,31",100
8040,JP3582200006,Second Section,Textiles & Apparels,"December,31",100
8107,JP3242400004,First Section,Textiles & Apparels,"March,31",100
8111,JP3306600002,First Section,Textiles & Apparels,"March,31",100
8114,JP3548800006,First Section,Textiles & Apparels,"March,31",100
8118,JP3261200004,First Section,Textiles & Apparels,"March,31",100
8127,JP3939600007,First Section,Textiles & Apparels,"August,31",100
8143,JP3968200000,Second Section,Textiles & Apparels,The end of February,100
1491,JP3519000008,Second Section,Nonferrous Metals,"March,31",100
5702,JP3480600000,First Section,Nonferrous Metals,"March,31",100
5703,JP3700200003,First Section,Nonferrous Metals,"March,31",100
5706,JP3888400003,First Section,Nonferrous Metals,"March,31",100
5707,JP3599000001,First Section,Nonferrous Metals,"March,31",100
5711,JP3903000002,First Section,Nonferrous Metals,"March,31",100
5713,JP3402600005,First Section,Nonferrous Metals,"March,31",100
5714,JP3638600001,First Section,Nonferrous Metals,"March,31",100
5715,JP3826800009,First Section,Nonferrous Metals,"March,31",100
5721,JP3359200007,First Section,Nonferrous Metals,"March,31",100
5726,JP3407200009,First Section,Nonferrous Metals,"March,31",100
5727,JP3601800000,First Section,Nonferrous Metals,"March,31",100
5729,JP3721000002,Second Section,Nonferrous Metals,"March,31",100
5741,JP3826900007,First Section,Nonferrous Metals,"March,31",100
5753,JP3716800002,Second Section,Nonferrous Metals,"March,31",100
5757,JP3325100000,First Section,Nonferrous Metals,"March,31",100
5781,JP3600600005,Second Section,Nonferrous Metals,"March,31",100
5801,JP3827200001,First Section,Nonferrous Metals,"March,31",100
5802,JP3407400005,First Section,Nonferrous Metals,"March,31",100
5803,JP3811000003,First Section,Nonferrous Metals,"March,31",100
5805,JP3368400002,First Section,Nonferrous Metals,"March,31",100
5807,JP3586200002,First Section,Nonferrous Metals,"March,31",100
5809,JP3467400002,First Section,Nonferrous Metals,"March,31",100
5816,JP3172800009,Second Section,Nonferrous Metals,"December,31",100
5817,JP3736400007,Second Section,Nonferrous Metals,The end of February,100
5819,JP3215300009,First Section,Nonferrous Metals,"December,31",100
5821,JP3795080005,First Section,Nonferrous Metals,"March,31",100
5851,JP3975800008,First Section,Nonferrous Metals,"December,31",100
5852,JP3100600000,First Section,Nonferrous Metals,"March,31",100
5857,JP3116700000,First Section,Nonferrous Metals,"March,31",100
2337,JP3120010008,First Section,Real Estate,The end of February,100
2353,JP3728000005,First Section,Real Estate,"July,31",100
2975,JP3399340003,First Section,Real Estate,"November,30",100
2980,JP3161320001,First Section,Real Estate,"March,31",100
2982,JP3160560003,First Section,Real Estate,"December,31",100
3003,JP3360800001,First Section,Real Estate,"December,31",100
3228,JP3324700008,First Section,Real Estate,"August,31",100
3231,JP3762900003,First Section,Real Estate,"March,31",100
3232,JP3332510001,First Section,Real Estate,"March,31",100
3238,JP3425650003,Second Section,Real Estate,"March,31",100
3241,JP3154250009,Second Section,Real Estate,"December,31",100
3244,JP3322970009,First Section,Real Estate,"November,30",100
3245,JP3548720006,First Section,Real Estate,"September,30",100
3246,JP3283670002,First Section,Real Estate,"January,31",100
3248,JP3100280001,Second Section,Real Estate,"October,31",100
3252,JP3714200007,First Section,Real Estate,"December,31",100
3254,JP3833300001,First Section,Real Estate,"March,31",100
3271,JP3345720001,First Section,Real Estate,"June,30",100
3275,JP3765350008,First Section,Real Estate,"March,31",100
3276,JP3695050009,First Section,Real Estate,"December,31",100
3277,JP3335000000,First Section,Real Estate,"December,31",100
3280,JP3163350006,First Section,Real Estate,The end of February,100
3284,JP3802060008,First Section,Real Estate,"March,31",100
3288,JP3173540000,First Section,Real Estate,"September,30",100
3289,JP3569200003,First Section,Real Estate,"March,31",100
3291,JP3131090007,First Section,Real Estate,"March,31",100
3294,JP3130350006,First Section,Real Estate,"March,31",100
3299,JP3912500000,First Section,Real Estate,"December,31",100
3452,JP3799770007,First Section,Real Estate,"December,31",100
3454,JP3802290001,First Section,Real Estate,"November,30",100
3457,JP3765420009,First Section,Real Estate,"June,30",100
3458,JP3346080009,First Section,Real Estate,"July,31",100
3464,JP3833810009,First Section,Real Estate,"March,31",100
3465,JP3277620005,First Section,Real Estate,"March,31",100
3467,JP3108170006,First Section,Real Estate,"March,31",100
3469,JP3549250003,Second Section,Real Estate,"June,30",100
3475,JP3273750004,First Section,Real Estate,"October,31",100
3480,JP3386630002,First Section,Real Estate,"October,31",100
3484,JP3547690002,First Section,Real Estate,"March,31",100
